tshirt,positive_pant
130961171,68159598
141098487,51215981
191901744,203664897
142951780,144536233
53702557,52862806
177730490,194750247
129759179,156129703
148226597,152853302
14182889,28873457
186565199,188897616
47522903,102477446
203124288,204784531
39263690,39118033
154339475,156469917
178848664,171070850
99359735,106750868
86639883,9578746
52038873,52791175
174074207,163632542
154590529,151469707
142502036,157786662
158534703,155849291
93012794,103415258
173982627,198300689
178201608,193516983
149837750,174570005
137473488,134118062
188823339,190236386
180761107,181332741
98320976,97684437
145704114,135774600
50582069,50636754
173966056,164288579
127114448,134360958
213086467,213083871
150929717,176516051
156456505,172266290
76360391,69691538
183644836,148483142
56031962,59489877
170638523,191611314
144362630,142385883
212060590,213153643
74089757,80507341
186278004,207884875
64971520,69674495
213562479,211497477
203338577,170720061
53077921,61951950
206268999,201345792
154861717,154221758
68577625,117490307
68512784,169162921
61877997,69307543
154818430,154718374
145182609,133863945
127831038,75620588
101090014,118314888
96822483,201897524
214849668,207210865
127296564,118295431
119416399,132468002
181344632,129380266
77098214,75763765
183964069,189811035
198271545,199817190
61420062,105197170
112747717,114052464
118428186,98679245
133681025,105588583
167678592,165005820
39436932,41941979
51575491,48947590
203628626,195984406
127232485,126932282
188311973,193744383
135697955,129525817
185174324,171219936
142246612,140547796
186046467,193617924
178046208,182305508
63379422,118704151
72449594,145944425
101223849,101152281
124965850,126532763
208264716,204256121
181115332,185800142
52170719,88825618
184499873,71610232
140734284,179773894
205233274,201615662
186057483,186497926
148516700,160403729
217021434,136713486
137256536,125901151
163814370,172373814
127957792,141149827
97844121,6363933
138278242,137328477
140514147,132785406
78102973,59608047
193227454,195218771
165221416,178342970
183613703,4955823
190289134,157215960
170227689,202286843
95645364,95645397
145637085,158767665
213550414,74837253
147394252,158121364
133236164,144309676
159397463,160572257
196970676,194998567
169505956,159834167
55154653,58861091
144015197,74167606
215872228,209951468
80939837,81139527
87909044,120265128
133119705,169916764
22515541,22200931
135034518,73504165
117513176,118942183
189569690,190192881
183813111,207719642
147443803,160649704
113654401,129256261
78307035,144256863
192543754,193437965
147706108,152969296
163214850,167057596
203213046,209882105
174474976,168942683
54242260,28798804
152449355,141908848
211874388,210957012
160096013,167762423
55005589,101382695
134377705,137500927
92713587,101957803
156849750,130526973
183946205,187311693
169100819,179664343
149031713,149905550
199720400,214574990
169467729,165431392
145420361,136243469
156349309,120654141
213095229,207898794
71723284,71723658
210950089,162148284
132639087,150920873
180207745,212306877
195508982,195542501
127236856,125901151
189960408,196689508
153423768,167339938
184385812,155152584
79469833,73024465
176836928,178055688
182455590,52150383
187541332,102283632
198941522,165128318
159040365,139289443
185660390,126951677
73460508,63591934
46376664,62491339
201160072,200253507
177424028,204630189
173405390,167339938
63944579,52603444
214951864,211660551
166854199,78006687
157674284,184788877
182468476,203378013
152269951,144189681
79685502,81225202
118239289,126511723
96059547,73456599
78407064,77601452
115749757,132731529
68419823,96954859
217472816,91034510
207252252,206527450
207583197,213416238
16823600,142157394
106099450,19585111
131197476,94295183
201904543,86234637
216523152,213881690
170678531,143939376
128961174,134272653
191536568,155884787
180666999,144536233
116873266,124972927
178046208,152970771
148360595,68625600
101125692,104609315
184384661,93047669
108280345,107870743
108690514,132347169
64281561,63658431
116988036,105887784
159240313,158878031
174528891,168942683
52151896,51400154
33606160,14424310
129973759,133806114
93863949,42874334
15552919,22103494
142995807,129792903
121212183,31157330
212084691,208431836
172404601,174783612
90436531,81195276
158167324,165717257
195846620,189383358
139955274,141224249
169946031,53019620
62331797,78096949
13197988,18952767
51390553,57291520
193299268,185341403
139846938,160807653
146174982,4779365
110048202,99847667
174619942,174619956
153458011,151263056
164959966,165742976
162863140,159925773
163717220,142405387
89970774,14174397
88796949,32337596
100119958,96242129
49090920,74509767
136695279,55866802
131159132,133905879
37834266,49430088
213332998,211453732
193466665,203985556
151616058,149180075
198335816,195717607
68571712,14873764
182935248,193026476
63549811,81367869
211985499,170437935
180143855,191376423
111527356,111166186
194911097,183283550
49148615,28912055
34274284,97696511
130723506,127379303
84543594,149630563
195347264,183985853
74986285,78075719
158171925,161404768
157703913,155790933
202590999,218519500
139257703,134593248
132693381,154790216
158938914,163752232
143146292,142410480
11396642,79542280
174580749,182624901
131901224,120134190
68069470,65514295
121552078,120012669
178281871,178336325
77409718,68465661
164694595,162034167
92888118,86865201
73415199,70056315
161072938,143795454
172854903,173123810
132090797,149538390
214981133,213405016
119554820,110720612
85093844,100862145
193355244,191318958
122486363,161206986
207778150,181884329
164444186,149930548
6925062,64437022
62979862,59665460
90584230,74729984
176767541,169722129
146248678,118552766
121864200,120901974
188778349,165686955
183051864,98002086
147634275,149181274
199936890,202745547
200275247,194810308
169249779,194408550
178886917,173409141
211853526,207733072
111583344,97514158
74893121,22873513
151061676,144918006
82007253,25484653
144150946,141261178
81575419,79399170
148931598,148984049
151437872,157014589
160196925,147468232
167761529,137431296
120655183,131983237
195347264,164936619
65083388,60885236
135019447,135902877
87191829,84589204
62265873,60547098
156933697,164974919
134825778,102531310
134606798,142630561
200802006,200802060
185339542,157630278
148709598,152954919
164630744,163283261
190456196,181096990
192880190,194234824
211000181,208670163
143075511,139129917
184579284,69465588
185538268,118314888
155608486,120663757
194330451,193615276
202225350,177878528
167154045,172482306
162410990,165226519
119064072,96818059
184027880,189152813
88421810,50610378
115336727,138011272
112416399,84450233
17135308,116583048
203215884,204102150
167089877,196974937
149185876,179545153
135765678,145942619
188063046,197791553
177144381,176029255
115173303,112127357
211180576,218571128
192351342,162806249
128100753,103138037
42357201,45390791
53883332,27579234
67872264,72221305
111215745,104069062
141828906,128505478
57609743,58546249
110869554,107633026
154861717,117767358
142226168,141895761
123338493,126903648
120163963,117481018
87512104,87323243
126822978,119852538
207800892,205845969
131957789,133448240
149641914,125639216
26380537,54229488
112425250,55740439
206301006,207095785
143572110,113132905
147287861,164448166
160103265,163457314
177735570,189042847
66022817,60120010
40581846,51279997
50260850,77849196
157957796,155441526
93067391,68451009
101125342,92911945
198426710,195933627
158108944,5439728
148136295,159777887
168687687,164789030
41551126,64378103
184358566,152544869
128139676,29231103
187567864,162695775
52875538,51398686
163354268,154458658
181710912,151020127
70182194,36736421
198617253,195250742
34501658,38027354
147413983,142506151
136879296,25726788
181884281,189893783
142100129,89983330
177859243,187602300
196043642,218610269
56979039,51086710
207123725,203378013
100934775,101780102
83648745,73515371
142643086,140684089
216956498,217099320
201338281,201071395
190164750,175955049
170621669,172937265
104391025,84371810
126752268,148453076
182495994,173737523
164831059,196599986
183017169,179027888
160137026,38028195
75545586,74928659
163780463,129525951
96807430,93312556
38346388,44741778
39195487,38380299
155670069,150658114
185234024,166662267
185298331,198741847
156474428,162817164
184395613,188903955
112923578,116300432
203886616,202738792
85576804,93225939
159898044,165124152
127509052,119507513
215899618,215978763
117266829,122360691
150845007,160815383
147972951,188897616
114462250,47392463
203213046,209532448
130588064,120899745
214523018,209528183
78505443,86479203
153219871,158357030
114253397,16473968
122337106,145034120
95655285,61500202
83909872,81738053
180498204,178333427
99528057,106612774
46529066,60207326
113706817,83795411
159104433,125055187
202975247,196777567
206074027,172860685
127437639,120241754
74693844,64580111
66041512,79918193
63004313,65093383
134751452,146243566
104189481,112242452
79685502,83544062
168963404,165022875
140035388,170751688
77597810,73515371
178670396,151872945
174627035,197493690
53761574,68895404
97811869,14813416
184630103,166565204
153435862,151372639
144873142,202758890
120689312,152271695
117758831,107519622
71236497,39830433
77419457,78954077
50903890,55216841
183924431,175185142
198378283,216854299
116298811,116056861
149127523,154718492
108961208,118715276
75231705,75200287
211658777,210471160
49558262,49558298
137256536,133968178
144126897,145942619
69963810,64500608
114613001,123501878
201491096,211147618
141144302,170162020
133612332,145016127
170966034,137431488
150264021,131370991
112253987,76395493
136906479,179657889
32588049,38685050
205963493,205101226
109807216,99146958
114941518,138006263
94888397,15507079
140107824,140048404
179532196,178246699
114499434,112127357
183902691,180995691
190858243,193512856
114503108,173624781
78398521,74262071
132879080,137646095
45108709,49487100
182094287,178342970
93659353,104189342
189074384,181339814
178919638,180140584
216363898,218188945
161216613,177509829
43331031,45368782
129596865,118189428
197844944,178342913
151779424,154208995
163639755,180365898
143812789,143808175
169941116,136805906
204121640,200562692
148825134,154395089
200322819,178145141
114985122,112578303
218490977,193237098
188330358,94224584
141335107,170463829
182338944,160834394
105211676,109627270
170997360,170747507
208881110,204121597
192388030,202324482
131480270,104072046
157569729,161361175
49127350,47392463
82510530,83839965
193693983,66092503
197793249,192633134
129674694,129808398
168721665,179045724
91230114,5711444
212835123,201611957
162881428,99965006
64857425,64921124
126040522,125384604
114743895,191794217
172855868,169907790
77951019,73160756
127159539,132746098
203507857,204256121
161421570,164875177
183316767,192088366
86548844,60474016
116919069,168979227
153265516,147198772
183564001,178833217
181150249,173097875
152650896,152217709
120688865,204383665
104394024,97865508
71797278,104609315
69540435,103528862
170119415,140395723
63539188,89358014
202865678,206442689
159860441,174197533
80170740,71419315
113635044,112611781
60423411,63185297
46264844,70283326
172981872,174147711
182003447,179469306
218358461,194052338
